"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","HEALTHEXP","TOT","PC_GDP","A","1991",4.92,"D"
"LUX","HEALTHEXP","TOT","PC_GDP","A","1992",5.162,"D"
"LUX","HEALTHEXP","TOT","PC_GDP","A","1993",5.228,"D"
"LUX","HEALTHEXP","TOT","PC_GDP","A","1994",5.093,
"LUX","HEALTHEXP","TOT","PC_GDP","A","1995",5.331,"D"
"LUX","HEALTHEXP","TOT","PC_GDP","A","1996",5.341,"D"
"LUX","HEALTHEXP","TOT","PC_GDP","A","1997",5.249,"D"
"LUX","HEALTHEXP","TOT","PC_GDP","A","1998",5.427,"D"
"LUX","HEALTHEXP","TOT","PC_GDP","A","1999",5.526,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2000",5.901,"B"
"LUX","HEALTHEXP","TOT","PC_GDP","A","2001",6.41,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2002",6.738,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2003",6.971,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2004",7.347,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2005",7.184,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2006",6.71,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2007",6.234,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2008",6.538,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2009",7.34,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2010",7.031,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2011",6.112,"B"
"LUX","HEALTHEXP","TOT","PC_GDP","A","2012",6.572,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2013",6.555,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2014",6.429,
"LUX","HEALTHEXP","TOT","PC_GDP","A","2015",6.19,"P"
"LUX","HEALTHEXP","TOT","PC_GDP","A","2016",6.163,"P"
"LUX","HEALTHEXP","TOT","PC_GDP","A","2017",6.079,"P"
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","1995",137.835,"D"
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","1996",167.38,"D"
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","1997",176.405,"D"
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","1998",191.852,"D"
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","1999",216.879,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2000",485.572,"B"
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2001",510.014,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2002",571.668,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2003",578.177,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2004",626.563,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2005",662.494,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2006",734.811,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2007",568.308,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2008",601.688,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2009",638.728,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2010",660.692,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2011",625.613,"B"
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2012",643.61,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2013",658.49,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2014",722.464,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2015",714.53,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2016",724.441,
"LUX","HEALTHEXP","OOPEXP","USD_CAP","A","2017",726.123,"P"
"MEX","HEALTHEXP","TOT","PC_GDP","A","1999",4.395,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2000",4.449,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2001",4.82,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2002",5.072,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2003",5.815,"B"
"MEX","HEALTHEXP","TOT","PC_GDP","A","2004",5.954,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2005",5.836,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2006",5.655,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2007",5.766,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2008",5.699,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2009",6.13,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2010",5.975,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2011",5.701,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2012",5.842,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2013",5.941,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2014",5.608,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2015",5.756,
"MEX","HEALTHEXP","TOT","PC_GDP","A","2016",5.469,"B"
"MEX","HEALTHEXP","TOT","PC_GDP","A","2017",5.404,"E"
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","1999",228.881,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2000",252.964,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2001",282.772,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2002",303.26,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2003",357.689,"B"
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2004",371.475,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2005",398.949,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2006",414.91,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2007",431.719,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2008",411.534,"B"
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2009",421.053,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2010",416.207,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2011",402.706,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2012",428.54,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2013",428.884,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2014",423.736,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2015",429.183,
"MEX","HEALTHEXP","OOPEXP","USD_CAP","A","2016",411.979,"B"
"NLD","HEALTHEXP","TOT","PC_GDP","A","1972",5.657,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1973",5.698,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1974",5.895,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1975",6.238,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1976",6.176,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1977",6.265,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1978",6.382,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1979",6.544,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1980",6.598,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1981",6.69,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1982",6.917,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1983",6.917,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1984",6.64,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1985",6.629,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1986",6.716,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1987",6.825,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1988",6.753,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1989",6.923,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1990",7.082,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1991",7.262,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1992",7.472,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1993",7.572,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1994",7.454,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1995",7.364,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1996",7.29,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1997",7.104,
"NLD","HEALTHEXP","TOT","PC_GDP","A","1998",7.177,"B"
"NLD","HEALTHEXP","TOT","PC_GDP","A","1999",7.178,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2000",7.056,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2001",7.441,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2002",7.954,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2003",8.457,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2004",8.521,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2005",9.271,"B"
"NLD","HEALTHEXP","TOT","PC_GDP","A","2006",9.182,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2007",9.237,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2008",9.511,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2009",10.236,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2010",10.403,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2011",10.521,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2012",10.904,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2013",10.897,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2014",10.859,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2015",10.395,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2016",10.359,
"NLD","HEALTHEXP","TOT","PC_GDP","A","2017",10.143,"P"
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","1998",173.364,"B"
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","1999",195.864,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2000",210.608,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2001",222.82,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2002",227.523,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2003",227.016,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2004",237.196,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2005",366.915,"B"
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2006",342.413,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2007",350.882,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2008",468.255,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2009",437.442,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2010",454.81,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2011",481.657,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2012",528.89,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2013",619.413,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2014",644.154,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2015",598.06,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2016",599.532,
"NLD","HEALTHEXP","OOPEXP","USD_CAP","A","2017",604.512,"P"
"NZL","HEALTHEXP","TOT","PC_GDP","A","1970",5.073,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1971",5.007,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1972",5.012,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1973",5.267,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1974",5.93,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1975",6.466,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1976",6.055,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1977",6.325,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1978",6.738,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1979",6.327,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1980",5.762,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1981",5.719,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1982",5.759,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1983",5.61,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1984",5.312,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1985",4.883,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1986",5.037,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1987",5.575,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1988",6.087,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1989",6.24,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1990",6.664,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1991",7.099,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1992",7.23,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1993",6.935,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1994",6.954,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1995",6.949,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1996",6.891,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1997",7.098,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1998",7.513,
"NZL","HEALTHEXP","TOT","PC_GDP","A","1999",7.397,
"NZL","HEALTHEXP","TOT","PC_GDP","A","2000",7.47,
"NZL","HEALTHEXP","TOT","PC_GDP","A","2001",7.579,
"NZL","HEALTHEXP","TOT","PC_GDP","A","2002",7.9,
"NZL","HEALTHEXP","TOT","PC_GDP","A","2003",7.722,
"NZL","HEALTHEXP","TOT","PC_GDP","A","2004",7.901,
"NZL","HEALTHEXP","TOT","PC_GDP","A","2005",8.273,
"NZL","HEALTHEXP","TOT","PC_GDP","A","2006",8.633,
"NZL","HEALTHEXP","TOT","PC_GDP","A","2007",8.321,
"NZL","HEALTHEXP","TOT","PC_GDP","A","2008",9.114,
"NZL","HEALTHEXP","TOT","PC_GDP","A","2009",9.624,"P"
"NZL","HEALTHEXP","TOT","PC_GDP","A","2010",9.588,"P"
"NZL","HEALTHEXP","TOT","PC_GDP","A","2011",9.51,"P"
"NZL","HEALTHEXP","TOT","PC_GDP","A","2012",9.652,"P"
"NZL","HEALTHEXP","TOT","PC_GDP","A","2013",9.366,"P"
"NZL","HEALTHEXP","TOT","PC_GDP","A","2014",9.418,"P"
"NZL","HEALTHEXP","TOT","PC_GDP","A","2015",9.307,"P"
"NZL","HEALTHEXP","TOT","PC_GDP","A","2016",9.222,"P"
"NZL","HEALTHEXP","TOT","PC_GDP","A","2017",9.001,"P"
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1980",50.324,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1982",61.938,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1984",71.418,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1985",66.083,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1986",75.165,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1987",76.877,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1988",97.526,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1989",102.373,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1990",140.718,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1991",143.874,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1992",171.57,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1993",197.711,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1994",190.575,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1995",200.932,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1996",207.337,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1997",212.268,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1998",236.211,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","1999",242.345,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2000",246.826,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2001",289.88,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2002",295.652,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2004",279.594,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2005",298.904,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2006",331.724,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2007",280.088,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2008",360.177,
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2009",365.07,"P"
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2010",358.492,"P"
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2011",376.651,"P"
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2012",390.518,"P"
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2013",419.677,"P"
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2014",451.241,"P"
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2015",470.964,"P"
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2016",494.076,"P"
"NZL","HEALTHEXP","OOPEXP","USD_CAP","A","2017",500.008,"P"
"NOR","HEALTHEXP","TOT","PC_GDP","A","1970",3.993,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1971",4.263,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1972",4.637,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1973",4.788,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1974",4.788,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1975",5.194,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1976",5.324,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1977",5.547,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1978",6.093,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1979",5.569,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1980",5.41,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1981",5.44,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1982",5.64,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1983",5.822,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1984",5.479,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1985",5.477,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1986",5.918,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1987",6.154,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1988",6.291,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1989",6.118,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1990",7.075,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1991",7.35,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1992",7.501,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1993",7.38,"B"
"NOR","HEALTHEXP","TOT","PC_GDP","A","1994",7.293,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1995",7.273,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1996",7.189,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1997",7.743,"B"
"NOR","HEALTHEXP","TOT","PC_GDP","A","1998",8.427,
"NOR","HEALTHEXP","TOT","PC_GDP","A","1999",8.436,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2000",7.709,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2001",8.021,"B"
"NOR","HEALTHEXP","TOT","PC_GDP","A","2002",9.005,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2003",9.219,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2004",8.826,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2005",8.333,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2006",7.916,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2007",8.048,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2008",7.956,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2009",9.064,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2010",8.898,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2011",8.779,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2012",8.765,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2013",8.917,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2014",9.328,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2015",10.109,
"NOR","HEALTHEXP","TOT","PC_GDP","A","2016",10.501,"P"
"NOR","HEALTHEXP","TOT","PC_GDP","A","2017",10.369,"P"
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","1990",201.401,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","1991",229.927,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","1992",238.689,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","1993",249.139,"B"
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","1994",261.745,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","1995",285.576,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","1996",313.629,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","1997",419.916,"B"
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","1998",433.807,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","1999",464.691,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2000",511.073,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2001",514.344,"B"
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2002",575.17,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2003",589.609,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2004",628.802,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2005",665.351,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2006",704.445,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2007",722.887,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2008",769.241,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2009",766.393,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2010",776.799,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2011",829.807,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2012",849.046,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2013",872.635,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2014",885.377,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2015",882.429,
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2016",896.625,"P"
"NOR","HEALTHEXP","OOPEXP","USD_CAP","A","2017",929.99,"P"
"POL","HEALTHEXP","TOT","PC_GDP","A","1990",4.333,
"POL","HEALTHEXP","TOT","PC_GDP","A","1991",4.795,
"POL","HEALTHEXP","TOT","PC_GDP","A","1992",5.022,
"POL","HEALTHEXP","TOT","PC_GDP","A","1993",5.122,
"POL","HEALTHEXP","TOT","PC_GDP","A","1994",5.004,
"POL","HEALTHEXP","TOT","PC_GDP","A","1995",4.923,
"POL","HEALTHEXP","TOT","PC_GDP","A","1996",5.242,
"POL","HEALTHEXP","TOT","PC_GDP","A","1997",5.107,
"POL","HEALTHEXP","TOT","PC_GDP","A","1998",5.031,
"POL","HEALTHEXP","TOT","PC_GDP","A","1999",5.466,
"POL","HEALTHEXP","TOT","PC_GDP","A","2000",5.298,
"POL","HEALTHEXP","TOT","PC_GDP","A","2001",5.679,
"POL","HEALTHEXP","TOT","PC_GDP","A","2002",6.079,"B"
"POL","HEALTHEXP","TOT","PC_GDP","A","2003",5.962,
"POL","HEALTHEXP","TOT","PC_GDP","A","2004",5.869,
"POL","HEALTHEXP","TOT","PC_GDP","A","2005",5.807,
"POL","HEALTHEXP","TOT","PC_GDP","A","2006",5.801,
"POL","HEALTHEXP","TOT","PC_GDP","A","2007",5.873,
"POL","HEALTHEXP","TOT","PC_GDP","A","2008",6.373,
"POL","HEALTHEXP","TOT","PC_GDP","A","2009",6.587,
"POL","HEALTHEXP","TOT","PC_GDP","A","2010",6.419,"B"
"POL","HEALTHEXP","TOT","PC_GDP","A","2011",6.234,
"POL","HEALTHEXP","TOT","PC_GDP","A","2012",6.201,
"POL","HEALTHEXP","TOT","PC_GDP","A","2013",6.375,
"POL","HEALTHEXP","TOT","PC_GDP","A","2014",6.248,
"POL","HEALTHEXP","TOT","PC_GDP","A","2015",6.343,
"POL","HEALTHEXP","TOT","PC_GDP","A","2016",6.516,
"POL","HEALTHEXP","TOT","PC_GDP","A","2017",6.675,"P"
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","1990",24.251,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","1991",36.414,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","1992",46.885,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","1993",78.146,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","1994",96.443,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","1995",99.974,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","1996",113.145,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","1997",140.746,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","1998",148.342,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","1999",164.056,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2000",175.616,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2001",182.842,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2002",189.431,"B"
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2003",201.55,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2004",230.609,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2005",223.9,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2006",238.112,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2007",259.164,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2008",285.1,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2009",308.76,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2010",320.716,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2011",341.229,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2012",358.6,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2013",372.645,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2014",369.948,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2015",392.167,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2016",409.388,
"POL","HEALTHEXP","OOPEXP","USD_CAP","A","2017",441.588,"P"
"PRT","HEALTHEXP","TOT","PC_GDP","A","1970",2.261,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1971",2.422,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1972",2.988,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1973",3.231,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1974",3.456,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1975",4.731,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1976",4.579,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1977",4.086,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1978",4.214,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1979",4.095,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1980",4.789,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1981",5.024,
"PRT","HEALTHEXP","TOT","PC_GDP","A","1982",5.084,
